thương hàn,"Tôi có thể bị ớn lạnh, nôn mửa, mệt mỏi, sốt cao, nhức đầu, buồn nôn, táo bón, đau bụng, tiêu chảy, vẻ mặt nhiễm độc (thương hàn), đau bụng"
Bệnh vẩy nến,"Tôi có thể bị phát ban da, đau khớp, bong tróc da, vết lõm nhỏ ở móng tay, móng bị viêm"
Lưỡi đen có lông,"Tôi có thể có Các dấu hiệu và triệu chứng của lưỡi lông đen bao gồm: Lưỡi đổi màu đen, mặc dù màu sắc có thể là nâu, rám nắng, xanh lá cây, vàng hoặc trắng Lưỡi trông giống như lông hoặc có lông Thay đổi vị giác hoặc vị kim loại trong miệng Hôi miệng (hôi miệng) Cảm giác buồn nôn hoặc nhột, nếu sự phát triển quá mức của các nhú lưỡi"
Bệnh tiểu đường,Có thể là dạo này tôi cảm thấy rất khát và thường xuyên đói hơn. Tôi cũng cảm thấy rất mệt mỏi.
Tĩnh mạch giãn,"Tôi có thể bị mệt mỏi, chuột rút, bầm tím, béo phì, chân bị sưng, mạch máu bị sưng, tĩnh mạch nổi rõ ở bắp chân"
chốc lở,"Tôi có thể bị phát ban da, sốt cao, phồng rộp, lở đỏ quanh mũi, rỉ dịch vảy vàng"
Viêm dạ dày ruột,"Tôi có thể bị nôn mửa, mắt trũng sâu, tiêu chảy"
Thủy đậu,"Tôi có thể bị ngứa, phát ban da, mệt mỏi, sốt cao, nhức đầu, chán ăn, sốt nhẹ, hạch bạch huyết sưng, khó chịu, có đốm đỏ trên cơ thể."
Bệnh trào ngược dạ dày thực quản,Tôi có thể bị ợ nóng và khó tiêu. Tôi thường nôn bất cứ thứ gì tôi ăn và gặp khó khăn khi nuốt thức ăn. Tôi bị đau dai dẳng ở bụng trên. Tôi khó ngủ vì đau.
Bệnh ứ mật mãn tính,"Tôi có thể bị nôn mửa, da vàng, buồn nôn, chán ăn, đau bụng, vàng mắt"
Viêm gan E,"Tôi có thể bị đau khớp, nôn mửa, sốt cao, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, vàng mắt, suy gan cấp, hôn mê, chảy máu dạ dày"
mụn trứng cá,"Tôi có thể bị phát ban da, mụn mủ, mụn đầu đen, mụn bọc"
Người bơi ngứa,"Tôi có thể bị các triệu chứng ngứa của người bơi bao gồm phát ban ngứa trông giống như mụn nhọt hoặc mụn nước. Các triệu chứng có thể bắt đầu trong vòng vài phút hoặc lâu nhất là hai ngày sau khi bơi hoặc lội trong nước bị ô nhiễm. Thông thường, phát ban ảnh hưởng đến vùng da không được che phủ bởi đồ bơi, đồ lặn hoặc quần lội nước. Độ nhạy cảm của bạn với chứng ngứa của người bơi có thể tăng lên mỗi lần bạn tiếp xúc với ký sinh trùng gây ra chứng bệnh này."
Nhiễm trùng đường tiết niệu,Có thể là dạo này tôi cảm thấy rất chán nản và nước tiểu của tôi có mùi rất khó chịu. Tôi dường như không thể nhịn tiểu và thận của tôi bị đau. Tôi cũng thèm những thứ mà bình thường tôi không thích.
Sốt xuất huyết,"Tôi có thể đã cảm thấy buồn nôn và liên tục muốn nôn, kèm theo sốt nhẹ và đau đầu. Tôi cũng cảm thấy rất yếu và mệt mỏi."
Phản ứng thuốc,"Tôi có thể bị ngứa, phát ban da, đau dạ dày, tiểu buốt, tiểu rắt"
Dị ứng,"Tôi có thể bị hắt hơi liên tục, run rẩy, ớn lạnh, chảy nước mắt"
Viêm gan A,"Tôi có thể bị đau khớp, nôn mửa, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, tiêu chảy, sốt nhẹ, vàng mắt, đau cơ"
Sốt xuất huyết,"Tôi có thể bị phát ban da, ớn lạnh, đau khớp, nôn mửa, mệt mỏi, sốt cao, nhức đầu, buồn nôn, chán ăn, đau sau mắt, đau lưng, khó chịu, đau cơ, đốm đỏ trên cơ thể."
Trĩ hỗn hợp (lòi dom),"Tôi có thể bị táo bón , đau khi đi tiêu, đau vùng hậu môn, phân có máu, kích ứng ở hậu môn"
thương hàn,Tôi có thể bị đau bụng dữ dội và táo bón trong vài ngày qua. Tôi cũng bị đau đầu và ớn lạnh mỗi đêm.
Bệnh lao,"Tôi có thể bị ớn lạnh, mệt mỏi, sụt cân, ho, sốt cao, khó thở, đổ mồ hôi, chán ăn, sốt nhẹ, vàng mắt, sưng hạch bạch huyết, khó chịu, đờm, đau ngực, có máu trong đờm."
Bệnh trào ngược dạ dày thực quản,"Tôi có thể bị cảm giác nóng rát ở ngực và cổ họng, và tôi thường cảm thấy mình phải hắng giọng. Tôi cũng có vị khó chịu trong miệng và hơi thở có mùi hôi."
Sốt rét,"Tôi có thể bị ớn lạnh, nôn mửa, sốt cao, đổ mồ hôi, đau đầu, buồn nôn, tiêu chảy, đau cơ"
Sốt rét,"Có thể tôi cảm thấy thực sự không khỏe. Tôi bị đau đầu và đổ mồ hôi rất nhiều. Tôi cũng thấy khó chịu vì buồn nôn và đau cơ. Tôi cũng gãi rất nhiều, và tôi bị ớn lạnh và sốt cao."
mụn trứng cá,"Tôi có thể bị phát ban da, mụn mủ, mụn đầu đen, mụn bọc"
Viêm gan B,"Tôi có thể bị mệt mỏi, uể oải, da vàng, nước tiểu sẫm màu, chán ăn, đau bụng, nước tiểu vàng, vàng mắt, khó chịu, đang được truyền máu, đang được tiêm thuốc không vô trùng."
Bệnh vẩy nến,"Tôi có thể bị phát ban da, đau khớp, bong tróc da, phủ bụi bạc, vết lõm nhỏ trên móng tay, móng bị viêm"
Nhiễm trùng đường tiết niệu,Đôi khi tôi có thể thấy máu trong nước tiểu và cảm thấy buồn nôn. Tôi cũng bị nóng vào ban đêm và nước tiểu có mùi hôi.
Sốt rét,Tôi có thể có Các dấu hiệu và triệu chứng của bệnh sốt rét có thể bao gồm: Sốt Ớn lạnh Cảm giác khó chịu nói chung Đau đầu Buồn nôn và nôn Tiêu chảy Đau bụng Đau cơ hoặc khớp Mệt mỏi Thở nhanh Nhịp tim nhanh Ho Một số người bị sốt rét sẽ trải qua các chu kỳ sốt rét
(Chóng mặt) Chóng mặt tư thế Paroymsal,"Tôi có thể bị nôn mửa, đau đầu, buồn nôn, chuyển động quay tròn, mất thăng bằng, mất thăng bằng"
Viêm dạ dày ruột,"Tôi có thể bị nôn mửa, mắt trũng sâu, mất nước, tiêu chảy"
Dị ứng,"Tôi có thể bị đau họng và hắt hơi nhiều. Có những lúc da quanh mắt và môi tôi sưng lên. Tôi thấy rằng một khi đã bắt đầu, tôi không thể dừng lại."
Cảm lạnh thông thường,Tôi có thể cảm thấy yếu và hạch bạch huyết sưng lên. Mắt tôi nóng rát và cổ họng đau. Xoang của tôi bị tắc nghẽn và mũi tôi bị nghẹt. Tôi không thể ngửi thấy bất cứ thứ gì và ngực tôi đau.
Đau cổ,"Tôi có thể có Các triệu chứng bao gồm: Đau thường trở nên tồi tệ hơn khi giữ đầu ở một chỗ trong thời gian dài, chẳng hạn như khi lái xe hoặc làm việc trên máy tính Căng cơ và co thắt Giảm khả năng cử động đầu Đau đầu"
Phản ứng thuốc,"Tôi có thể bị ngứa, phát ban da, tiểu buốt, tiểu rắt"
Viêm gan D,"Tôi có thể bị đau khớp, nôn mửa, mệt mỏi, da vàng, nước tiểu sẫm màu, buồn nôn, đau bụng, vàng mắt"
Hạ đường huyết,"Tôi có thể bị nôn mửa, mệt mỏi, lo lắng, đổ mồ hôi, đau đầu, buồn nôn, đói quá mức, môi khô và ngứa ran, nói lắp, cáu kỉnh, hồi hộp"
Tăng huyết áp,"Tôi có thể bị đau đầu, đau ngực, mất thăng bằng, thiếu tập trung"
Viêm gan do rượu,"Tôi có thể bị nôn mửa, da vàng, đau bụng, chướng bụng, tiền sử uống rượu, thừa dịch"
Viêm phổi,"Tôi có thể bị ớn lạnh, mệt mỏi, ho, sốt cao, khó thở, đổ mồ hôi, khó chịu, đờm, đau ngực, nhịp tim nhanh, đờm gỉ sắt."
Bệnh trĩ,"Tôi có thể có Các dấu hiệu và triệu chứng của bệnh trĩ thường phụ thuộc vào loại trĩ. Trĩ ngoại Đây là những búi trĩ nằm dưới da xung quanh hậu môn của bạn. Các dấu hiệu và triệu chứng có thể bao gồm: Ngứa hoặc kích ứng ở vùng hậu môn của bạn Đau hoặc khó chịu Sưng xung quanh hậu môn của bạn Chảy máu Trĩ nội Trĩ nội nằm bên trong trực tràng. Bạn thường không thể nhìn thấy hoặc cảm thấy chúng, và chúng hiếm khi gây khó chịu. Nhưng việc rặn hoặc kích ứng khi đi tiêu có thể gây ra: Chảy máu không đau khi đi tiêu. Bạn có thể thấy một lượng nhỏ máu đỏ tươi trên giấy vệ sinh hoặc trong bồn cầu. Trĩ đẩy qua lỗ hậu môn (trĩ sa hoặc trĩ lồi), dẫn đến đau và kích ứng. Trĩ huyết khối Nếu máu ứ lại trong trĩ ngoại và hình thành cục máu đông (huyết khối), nó có thể dẫn đến: Đau dữ dội Sưng Viêm Một cục cứng gần hậu môn của bạn"
Vàng da,"Tôi có thể bị ngứa, nôn, mệt mỏi, sụt cân, sốt cao, da vàng, nước tiểu sẫm màu, đau bụng"
Nhiễm trùng nấm,"Tôi có thể bị phát ban trên da trông giống như các mảng đổi màu, và tôi cũng có nhiều nốt phát ban dạng nốt và ngứa rất dữ dội. Tình trạng đã trở nên tồi tệ hơn trong tuần qua."
thương hàn,"Tôi có thể bị ớn lạnh, nôn mửa, mệt mỏi, sốt cao, buồn nôn, táo bón, đau bụng, tiêu chảy, vẻ mặt nhiễm độc (thương hàn), đau bụng"
Viêm gan C,"Tôi có thể bị mệt mỏi , da vàng, buồn nôn, chán ăn, vàng mắt, tiền sử gia đình"
Suy giáp,"Tôi có thể bị mệt mỏi, tăng cân, tay chân lạnh, thay đổi tâm trạng, lờ đờ, chóng mặt, mặt và mắt sưng húp, tuyến giáp to, móng tay giòn, sưng phù, trầm cảm, cáu kỉnh, kinh nguyệt không đều"
Hạ đường huyết,"Tôi có thể bị nôn mửa, mệt mỏi, lo lắng, đổ mồ hôi, đau đầu, buồn nôn, nhìn mờ và méo mó, đói quá mức, môi khô và ngứa ran, nói lắp, cáu kỉnh, hồi hộp."
Bệnh ứ mật mãn tính,"Tôi có thể bị ngứa, nôn, da vàng, buồn nôn, chán ăn, đau bụng, vàng mắt"
Dị ứng,"Tôi có thể bị hắt hơi liên tục, run rẩy, ớn lạnh"
Bệnh tiểu đường,"Tôi có thể bị mệt mỏi, sụt cân, bồn chồn, lờ đờ, lượng đường trong máu không đều, thị lực mờ và méo mó, béo phì, đói quá mức, thèm ăn nhiều, tiểu nhiều"
Bệnh tiểu đường,"Tôi có thể bị sụt cân, bồn chồn, lờ đờ, lượng đường không đều, thị lực mờ và méo mó, béo phì, đói quá mức, thèm ăn nhiều, tiểu nhiều"
Gerd,"Tôi có thể bị đau dạ dày, ợ nóng, loét lưỡi, nôn mửa, ho, đau ngực"
Nhiễm trùng nấm,"Tôi có thể bị ngứa, phát ban da, phát ban dạng nốt, các mảng da mất màu"
AIDS,"Tôi có thể bị teo cơ, các mảng ở cổ họng, sốt cao, quan hệ ngoài luồng"
Cường giáp,"Tôi có thể bị mệt mỏi, thay đổi tâm trạng, sụt cân, bồn chồn, đổ mồ hôi, tiêu chảy, nhịp tim nhanh, đói quá mức, yếu cơ, cáu kỉnh, kinh nguyệt bất thường"
Bệnh vẩy nến,Tôi có thể bị đau khớp và tôi nhận thấy da tôi bị bong tróc ở nhiều chỗ khác nhau. Tôi lo rằng có điều gì đó không ổn với tôi.
Dị ứng,"Tôi có thể bị khó thở và dễ bị hụt hơi. Mắt tôi đau và tôi bị ho khan, khàn tiếng. Mặt và cơ thể tôi bị sưng."
Đau tim,"Tôi có thể bị nôn, khó thở, đau ngực"
Bệnh thoái hóa đốt sống cổ,"Tôi có thể bị đau lưng, yếu chân tay, chóng mặt, mất thăng bằng"
Bệnh loét dạ dày tá tràng,"Tôi có thể bị nôn mửa, khó tiêu, đau bụng, đầy hơi, ngứa bên trong"
Hội chứng Eisenmenger,"Tôi có thể có Các triệu chứng của hội chứng Eisenmenger bao gồm: Da chuyển màu xanh hoặc xám do nồng độ oxy thấp (tím tái) Đau hoặc tức ngực Ho ra máu Chóng mặt hoặc ngất xỉu Dễ mệt mỏi và khó thở khi hoạt động Đau đầu Móng tay hoặc móng chân to, tròn (dùi trống) Tê hoặc ngứa ran ở ngón tay hoặc ngón chân Khó thở khi nghỉ ngơi Nhịp tim bỏ qua hoặc đập nhanh (đánh trống ngực)"
AIDS,"Tôi có thể bị teo cơ, các mảng ở cổ họng, sốt cao, quan hệ ngoài luồng"
Bệnh tiểu đường,Có thể là tôi cảm thấy rất mệt mỏi gần đây và tôi gặp khó khăn trong việc giảm cân. Tôi cũng cảm thấy rất khát và đi vệ sinh nhiều hơn bình thường.
Nhiễm trùng nấm,"Tôi có thể bị ngứa, phát ban ở da, các mảng da mất màu"
Thủy đậu,Tôi có thể có rất nhiều nốt đỏ nhỏ trên khắp cơ thể. Chúng ngứa và khó chịu. Tôi lo lắng không biết chúng có thể là gì.
Bệnh tiểu đường,"Tôi có thể bị mệt mỏi, sụt cân, bồn chồn, lờ đờ, lượng đường trong máu không đều, thị lực mờ và méo mó, béo phì, đói quá mức, thèm ăn nhiều, tiểu nhiều"
Béo phì ở trẻ em,"Tôi có thể có Không phải tất cả trẻ em tăng cân đều bị thừa cân. Một số trẻ có khung cơ thể lớn hơn mức trung bình. Và trẻ em thường mang lượng mỡ cơ thể khác nhau ở các giai đoạn phát triển khác nhau. Vì vậy, bạn có thể không biết được cân nặng của con mình có phải là vấn đề sức khỏe hay không thông qua ngoại hình của con. Chỉ số khối cơ thể (BMI), cung cấp hướng dẫn về cân nặng so với chiều cao, là thước đo được chấp nhận về tình trạng thừa cân và béo phì. Bác sĩ của con bạn có thể sử dụng biểu đồ tăng trưởng, BMI và nếu cần, các xét nghiệm khác để giúp bạn xác định xem cân nặng của con bạn có thể gây ra các vấn đề sức khỏe hay không."
Thủy đậu,"Tôi có thể bị ngứa, phát ban da, mệt mỏi, lờ đờ, sốt cao, đau đầu, chán ăn, sốt nhẹ, hạch bạch huyết sưng, khó chịu, có đốm đỏ trên cơ thể."
Lạm dụng thuốc theo toa,"Tôi có thể có các dấu hiệu và triệu chứng của việc lạm dụng thuốc theo toa tùy thuộc vào loại thuốc cụ thể. Do đặc tính làm thay đổi tâm trí, các loại thuốc theo toa bị sử dụng sai nhiều nhất là: Thuốc phiện dùng để điều trị đau, chẳng hạn như thuốc có chứa oxycodone (Oxycontin, Percocet) và thuốc có chứa hydrocodone (Norco) Thuốc chống lo âu, thuốc an thần và thuốc ngủ dùng để điều trị lo âu và rối loạn giấc ngủ, chẳng hạn như alprazolam (Xanax), diazepam (Valium) và zolpidem (Ambien) Thuốc kích thích dùng để điều trị rối loạn thiếu chú ý/tăng động (ADHD) và một số rối loạn giấc ngủ, chẳng hạn như methylphenidate (Ritalin, Concerta, các loại khác), dextroamphetamine-amphetamine (Adderall XR, Mydayis) và dextroamphetamine (Dexedrine) Các dấu hiệu và triệu chứng của việc lạm dụng thuốc theo toa Thuốc phiện Táo bón Buồn nôn Cảm thấy phê Nhịp thở chậm Buồn ngủ Lú lẫn Phối hợp kém Tăng liều cần thiết để giảm đau Đau nặng hơn hoặc tăng nhạy cảm với liều cao hơn Thuốc chống lo âu và Thuốc an thần Buồn ngủ Lú lẫn Đi không vững Nói lắp Khó tập trung Chóng mặt Các vấn đề về trí nhớ Thở chậm Thuốc kích thích Tăng sự tỉnh táo Cảm thấy phê Nhịp tim không đều Huyết áp cao Nhiệt độ cơ thể cao Giảm cảm giác thèm ăn Mất ngủ Kích động Lo lắng Hoang tưởng Các dấu hiệu khác Làm giả, ăn cắp hoặc bán đơn thuốc Dùng liều cao hơn quy định Có thái độ thù địch hoặc thay đổi tâm trạng Ngủ ít hoặc nhiều Đưa ra quyết định kém Năng động bất thường , phê hoặc phấn khích Buồn ngủ Yêu cầu nạp thuốc sớm hoặc liên tục"
Sốt rét,"Tôi có thể bị ớn lạnh, nôn mửa, sốt cao, đổ mồ hôi, đau đầu, buồn nôn, tiêu chảy, đau cơ"
Đau tim,"Tôi có thể bị nôn, khó thở, đổ mồ hôi, đau ngực"
Động kinh thùy trán,"Tôi có thể bị Co giật thùy trán thường kéo dài dưới 30 giây. Trong một số trường hợp, bệnh nhân có thể phục hồi ngay lập tức. Các dấu hiệu và triệu chứng của co giật thùy trán có thể bao gồm: Đầu và mắt chuyển động sang một bên Không phản ứng hoàn toàn hoặc một phần hoặc khó nói Tiếng hét bùng nổ, bao gồm cả lời tục tĩu hoặc tiếng cười Tư thế cơ thể bất thường, chẳng hạn như một cánh tay duỗi ra trong khi cánh tay kia uốn cong, như thể người đó đang tạo dáng như một đấu sĩ Các chuyển động lặp đi lặp lại, chẳng hạn như lắc lư, đạp xe đạp hoặc đẩy xương chậu"
Viêm gan do rượu,"Tôi có thể bị nôn mửa, da vàng, đau bụng, chướng bụng, tiền sử uống rượu, thừa dịch"
thương hàn,"Có thể tôi bị đau bụng và đầy hơi rất nhiều, và tôi bị táo bón. Tôi cũng bị sốt cao và ớn lạnh."
Bệnh tim,"Tôi có thể có Các triệu chứng của bệnh tim tùy thuộc vào loại bệnh tim. Các triệu chứng của bệnh tim ở mạch máu Bệnh động mạch vành là một tình trạng tim phổ biến ảnh hưởng đến các mạch máu chính cung cấp cho cơ tim. Các mảng bám cholesterol (mảng bám) trong động mạch tim thường là nguyên nhân gây ra bệnh động mạch vành. Sự tích tụ của các mảng bám này được gọi là xơ vữa động mạch (ath-ur-o-skluh-ROE-sis). Xơ vữa động mạch làm giảm lưu lượng máu đến tim và các bộ phận khác của cơ thể. Nó có thể dẫn đến đau tim, đau ngực (đau thắt ngực) hoặc đột quỵ. Các triệu chứng của bệnh động mạch vành có thể khác nhau ở nam và nữ. Ví dụ, nam giới có nhiều khả năng bị đau ngực hơn. Phụ nữ có nhiều khả năng có các triệu chứng khác cùng với cảm giác khó chịu ở ngực, chẳng hạn như khó thở, buồn nôn và mệt mỏi cực độ. Các triệu chứng của bệnh động mạch vành có thể bao gồm: Đau ngực, tức ngực, tức ngực và khó chịu ở ngực (đau thắt ngực) Khó thở Đau ở cổ, hàm, họng, vùng bụng trên hoặc lưng Đau, tê, yếu hoặc lạnh ở chân hoặc tay nếu các mạch máu ở những vùng cơ thể đó bị hẹp Bạn có thể không được chẩn đoán mắc bệnh động mạch vành cho đến khi bạn bị đau tim, đau thắt ngực, đột quỵ hoặc suy tim. Điều quan trọng là phải theo dõi các triệu chứng về tim và trao đổi những lo ngại với bác sĩ chăm sóc sức khỏe của bạn. Đôi khi, bệnh tim (tim mạch) có thể được phát hiện sớm bằng cách kiểm tra sức khỏe định kỳ. Bệnh động mạch vành là gì? Một bác sĩ tim mạch của Mayo Clinic giải thích. Tiến sĩ Y khoa Stephen Kopecky nói về các yếu tố nguy cơ, triệu chứng và cách điều trị bệnh động mạch vành (CAD). Tìm hiểu cách thay đổi lối sống có thể làm giảm nguy cơ của bạn. Bệnh động mạch vành là gì? Một bác sĩ tim mạch của Mayo Clinic giải thích. Tiến sĩ Y khoa Stephen Kopecky nói về các yếu tố nguy cơ, triệu chứng và cách điều trị bệnh động mạch vành (CAD). Tìm hiểu cách thay đổi lối sống có thể làm giảm nguy cơ của bạn. Hiển thị bản ghi cho video Bệnh động mạch vành là gì? Một bác sĩ tim mạch của Mayo Clinic giải thích. {Phát nhạc} Stephen Kopecky , Tiến sĩ Y khoa, Bệnh tim mạch, Phòng khám Mayo: Tôi là Tiến sĩ Stephen Kopecky, bác sĩ tim mạch tại Phòng khám Mayo. Trong video này, chúng ta sẽ tìm hiểu những kiến thức cơ bản về bệnh động mạch vành. Bệnh động mạch vành là gì? Ai mắc bệnh? Các triệu chứng, chẩn đoán và phương pháp điều trị. Cho dù bạn đang tìm kiếm câu trả lời cho bản thân hay người thân yêu, chúng tôi luôn sẵn sàng cung cấp cho bạn những thông tin tốt nhất hiện có. Bệnh động mạch vành, còn gọi là CAD, là tình trạng ảnh hưởng đến tim. Đây là bệnh tim phổ biến nhất ở Hoa Kỳ. CAD xảy ra khi động mạch vành gặp khó khăn trong việc cung cấp đủ máu, oxy và chất dinh dưỡng cho tim. Các mảng bám cholesterol gần như luôn là nguyên nhân gây ra tình trạng này. Những mảng bám này làm hẹp động mạch, làm giảm lưu lượng máu đến tim. Điều này có thể gây đau ngực, khó thở hoặc thậm chí là đau tim. CAD thường mất nhiều thời gian để phát triển. Do đó, bệnh nhân thường không biết mình mắc bệnh cho đến khi gặp vấn đề. Nhưng có nhiều cách để ngăn ngừa bệnh động mạch vành, biết được bạn có nguy cơ mắc bệnh hay không và cách điều trị. Ai mắc bệnh? Bất kỳ ai cũng có thể mắc CAD. Bệnh bắt đầu khi chất béo, cholesterol và các chất khác tích tụ dọc theo thành động mạch. Quá trình này được gọi là xơ vữa động mạch. Thông thường, không có gì đáng lo ngại. Tuy nhiên, quá nhiều chất tích tụ có thể dẫn đến tắc nghẽn, cản trở lưu thông máu. Có một số yếu tố nguy cơ, những dấu hiệu cảnh báo phổ biến, có thể góp phần gây ra tình trạng này và cuối cùng dẫn đến bệnh động mạch vành. Đầu tiên, già đi có thể khiến động mạch bị tổn thương và hẹp hơn. Thứ hai, nam giới thường có nguy cơ cao hơn. Nhưng nguy cơ đối với phụ nữ tăng lên sau thời kỳ mãn kinh. Các tình trạng sức khỏe hiện tại cũng quan trọng. Huyết áp cao có thể làm dày động mạch, thu hẹp lưu lượng máu. Nồng độ cholesterol cao có thể làm tăng tốc độ tích tụ mảng bám. Bệnh tiểu đường cũng có liên quan đến nguy cơ cao hơn, cũng như tình trạng thừa cân. Lối sống của bạn cũng đóng một vai trò lớn. Ít vận động, căng thẳng kéo dài trong cuộc sống, chế độ ăn uống không lành mạnh và hút thuốc đều có thể làm tăng nguy cơ mắc bệnh của bạn. Và cuối cùng là tiền sử gia đình. Nếu một người họ hàng gần được chẩn đoán mắc bệnh tim khi còn nhỏ, bạn sẽ có nguy cơ cao hơn. Tất cả các yếu tố này kết hợp lại có thể vẽ nên bức tranh về nguy cơ mắc CAD của bạn. Các triệu chứng là gì? Khi động mạch vành bị hẹp, tim không nhận đủ máu giàu oxy. Hãy nhớ rằng, không giống như hầu hết các máy bơm, tim phải tự bơm nguồn năng lượng của chính nó. Nó hoạt động nhiều hơn với ít hơn. Và bạn có thể bắt đầu nhận thấy những dấu hiệu và triệu chứng này của áp lực hoặc căng tức ở ngực. Cơn đau này được gọi là đau thắt ngực. Bạn có thể cảm thấy như có ai đó đang đứng trên ngực mình. Khi tim không thể bơm đủ máu để đáp ứng nhu cầu của cơ thể, bạn có thể bị khó thở hoặc mệt mỏi cực độ trong khi hoạt động. Và nếu động mạch bị tắc hoàn toàn, nó sẽ dẫn đến đau tim. Các dấu hiệu và triệu chứng điển hình của đau tim bao gồm đau ngực đè bẹp, đau xương ức, đau ở vai hoặc cánh tay, khó thở và đổ mồ hôi. Tuy nhiên, nhiều cơn đau tim có rất ít hoặc không có triệu chứng và được phát hiện muộn trong quá trình xét nghiệm thường quy. Chẩn đoán như thế nào? Chẩn đoán CAD bắt đầu bằng cách nói chuyện với bác sĩ của bạn. Họ sẽ có thể xem xét bệnh sử của bạn, khám sức khỏe và yêu cầu xét nghiệm máu thường quy. Tùy thuộc vào đó , họ có thể đề xuất một hoặc nhiều xét nghiệm sau: điện tâm đồ hoặc ECG, siêu âm tim hoặc xét nghiệm sóng âm của tim, xét nghiệm gắng sức, thông tim và chụp mạch vành, hoặc chụp CT tim. Bệnh được điều trị như thế nào? Điều trị bệnh động mạch vành thường có nghĩa là thay đổi lối sống của bạn. Có thể là ăn thực phẩm lành mạnh hơn, tập thể dục thường xuyên, giảm cân thừa, giảm căng thẳng hoặc bỏ thuốc lá. Tin tốt là những thay đổi này có thể giúp cải thiện rất nhiều cho triển vọng của bạn. Sống một cuộc sống lành mạnh hơn có nghĩa là có động mạch khỏe mạnh hơn. Khi cần thiết, việc điều trị có thể bao gồm các loại thuốc như aspirin, thuốc điều chỉnh cholesterol, thuốc chẹn beta hoặc một số thủ thuật y tế như nong mạch vành hoặc phẫu thuật bắc cầu động mạch vành. Bây giờ thì sao? Phát hiện ra mình mắc bệnh động mạch vành có thể rất choáng ngợp. Nhưng hãy lạc quan lên. Có những điều bạn có thể làm để kiểm soát và chung sống với tình trạng này. Giảm cholesterol, hạ huyết áp, bỏ thuốc lá, ăn uống lành mạnh hơn, tập thể dục và kiểm soát căng thẳng có thể tạo nên sự khác biệt lớn. Sức khỏe tim mạch tốt hơn bắt đầu bằng việc tự giáo dục bản thân. Vì vậy, đừng ngại tìm kiếm thông tin và hỏi bác sĩ về bệnh động mạch vành. Nếu bạn muốn tìm hiểu thêm về tình trạng này, hãy xem các video liên quan khác của chúng tôi hoặc truy cập Mayoclinic.org. Chúc bạn may mắn. Hiển thị bản ghi cho video Bệnh động mạch vành là gì? Một bác sĩ tim mạch của Mayo Clinic giải thích. Hiển thị bản ghi cho video Bệnh động mạch vành là gì? Một bác sĩ tim mạch của Mayo Clinic giải thích. {Phát nhạc} Stephen Kopecky, MD, Bệnh tim mạch, Mayo Clinic: Tôi là Tiến sĩ Stephen Kopecky, bác sĩ tim mạch tại Mayo Clinic. Trong video này, chúng tôi sẽ trình bày những kiến thức cơ bản về bệnh động mạch vành. Bệnh động mạch vành là gì? Ai mắc bệnh? Các triệu chứng, chẩn đoán và điều trị. Cho dù bạn đang tìm kiếm câu trả lời cho bản thân hay người thân yêu, chúng tôi luôn sẵn sàng cung cấp cho bạn những thông tin tốt nhất hiện có. Bệnh động mạch vành, còn gọi là CAD, là một tình trạng ảnh hưởng đến tim của bạn. Đây là bệnh tim phổ biến nhất ở Hoa Kỳ. CAD xảy ra khi động mạch vành gặp khó khăn trong việc cung cấp đủ máu, oxy và chất dinh dưỡng cho tim. Các mảng bám cholesterol, hay mảng xơ vữa, hầu như luôn là nguyên nhân gây ra tình trạng này. Những mảng bám này làm hẹp động mạch của bạn, làm giảm lưu lượng máu đến tim. Bệnh này có thể gây đau ngực, khó thở hoặc thậm chí là đau tim. CAD thường mất nhiều thời gian để phát triển. Do đó, bệnh nhân thường không biết mình bị bệnh cho đến khi có vấn đề. Nhưng có những cách để ngăn ngừa bệnh động mạch vành, và những cách để biết bạn có nguy cơ hay không và những cách để điều trị bệnh. Ai mắc"
Vàng da,"Tôi có thể bị ngứa , nôn, mệt mỏi, sụt cân, da vàng, nước tiểu sẫm màu, đau bụng"
Viêm khớp,Có thể tôi bị đau nhiều ở các khớp và chúng đều sưng lên. Tôi cũng gặp khó khăn khi di chuyển vì cứng khớp.
Cảm lạnh thông thường,"Tôi có thể bị hắt hơi liên tục, ớn lạnh, mệt mỏi, sốt cao, nhức đầu, sưng hạch bạch huyết, khó chịu, đờm, kích ứng cổ họng, mắt đỏ, áp lực xoang, chảy nước mũi, nghẹt mũi, đau ngực, mất khứu giác, đau cơ."
Bệnh lao,"Tôi có thể bị ớn lạnh, nôn mửa, mệt mỏi, sụt cân, ho, sốt cao, đổ mồ hôi, chán ăn, sốt nhẹ, vàng mắt, sưng hạch bạch huyết, khó chịu, đờm, đau ngực, có máu trong đờm."
Chứng phình động mạch chủ bụng,"Tôi có thể bị phình động mạch chủ bụng thường phát triển chậm mà không có triệu chứng đáng chú ý, khiến chúng khó phát hiện. Một số phình động mạch không bao giờ vỡ. Nhiều phình động mạch bắt đầu nhỏ và vẫn nhỏ. Những phình động mạch khác phát triển lớn hơn theo thời gian, đôi khi nhanh chóng. Nếu bạn bị phình động mạch chủ bụng đang mở rộng, bạn có thể nhận thấy: Đau sâu, liên tục ở vùng bụng hoặc bên bụng (bụng) Đau lưng Mạch đập gần rốn"
